index,message,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy
358,"500 to 550 xev 9e is giving actual users. , even these youtubers  got 500 kms on it , who are getting 400 on harrier",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
359,Fearless 75 is best value for money in Harrier,0.125,0.125,0.125,0.125,0.125,0.25,0.0,0.0,0.0,0.125
360,One big factor is that Tata Harrier is heavy so that reflects in range. If we drive it with full family and luggage with AC definitely range will be very less.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
361,"even power to weight ratio of nexon is same as harrier ev for 65kwh variant. nexon ev is 0.075 and harrier is 0.076. So performance is also same , harrier EV personally disappointing to me , was really exicted for it, even booked it before 2 july directly from showroom",0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091
362,"I am ok to proceed if 65 kw gives 400 range. Keeping 1st choice of nexon 45 +  with major upgrades to bigger SUV , almost 2X curb weight. As Harrier",0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
363,"But when we were ok with nexon for 360-400 range. Why we are thinking for 75 Kw. ? 
If 65 Kw Harrier gives same range as Nexon 45. We should be good to go.",0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
364,Lots of confusion now.. and it's now getting tough to decide whether we can go with harrier or wait..,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0
365,"As per T-BHP, suspension of Harrier EV is better than XEV 9E",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
366,In that case better to buy a larger Safari?,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
367,"I completed agree with this.. I did test ride yesterday and below are my observations:-
The drive quality is very good and the suspension was ok but not great. In large speed breakers the vehicle floor was getting hit. Even I saw the same in review videos . It’s a major concerns and not accepted from Harrier.Seeing the road condition of Bengaluru i am bit worried.
The other observation is the interior colour combination hence feel dark variant will be good.",0.045454545454545456,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.09090909090909091
368,"HP 
JK 
UT Ladakh 
Arunachal Pradesh 
UK 

Harriers will have round the year good range due to cold conditions",0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
369,Curvv is around 700 to 800 kgs lighter than harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,so according to dealer we shouldn’t charge harrier EV with ACFC which is not sold by Tata ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,"No experience of XUV 700 so cant compare but I agree with you that opinion of family members is more authentic and unbiased. I have not yet had my family sit in the car but definitely will ask for their opinion. I had Mitsubishi outlander in the past whose cabin was way more luxurious even 13 years ago. 

Rest Harrier seems ticking all boxes",0.0,0.0,0.0,0.125,0.0,0.625,0.0,0.0,0.0,0.25
372,"Nope
I own XUV 700

the choice of material is better in Harrier EV vs my car
Also have booked XEV 9E Pack 3, XEV 9E feels good only because of three screens 

My wife and mother sat in both, said 9E feels just same as my 700 except for the triple screen layout 

They then went on to see Harrier & Safari, first thing they said was Tata has better cabin material 

And I will always take their opinion more seriously and authentically as we man might be influenced by our likings but they both just tell what they felt",0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666
373,"I took Harrier test drive yesterday. I felt that use of hard plastic in cabin is excessive. I mean cabin looks quite plasticky. Though cabin has many feel good and defining elements especially central console but all around it looks plastic more. I think at this price, car should have more luxury feeling

Did others also feel the same",0.05263157894736842,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.15789473684210525
374,"well thats a shocker, how is mahindra doing it , or harrier EV modes really badly caliberated?
not on any side of brands, as i have booked both xev 9e pack 1 and harrier adventure S, and will pick when reviews are out for both variants",0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.2,0.0,0.0
375,"Harrier EV definately have big battery. But also the high weight to carry. 

So I am really worried about my 65 Kw booking. 
I m more curious to check the 75 Kw range difference. 
Else need to take a call to spend 3-4 L more, To get 75 Kw varient. 

For 65 Kw , below 400 range will not be acceptable for me . Anything above 400 is ok to go ahead.",0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667
376,"Guys,
If Harrier Adv S 65 gives below 400 actual range. Then we need to consider 75 Kw models.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
377,Insurance and accessories. Official accessories of harrier ev are not out yet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
378,Cheapest Harrier QWD will be from Odisha /TG / MH / KL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,"I am going to buy a tata harrier ev empowered 75 RWD.

I want to know whether I should buy 7.2 kWh charger from tata or 3.3 kWh charger is sufficient as my running is around 130 km per day max ... please suggest",0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
380,"I am 5'10""
My brother & father are 6'2"" & 6'
Both tried XEV 9E & Harrier EV 
To them under thigh support in both the vehicles is similar 
Neither is too good
No matter what car we try we will always say something could have been better 

Just my advice to everyone - see if it is okay to you and is it a deal breaker to you.",0.0,0.0,0.14285714285714285,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.14285714285714285
381,Only for minor thing I wouldn't end up paying more. Fine with Harrier ev. Some adjustments we have to do. No choice.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
382,"Must have is not harrier infact , the same thing is suffice by nexon 😁😁",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,"Exactly , I started with nexon 45 ,mid variaint 15-16 lk approx , reached to windsor pro 20lk , to harrier adv s 65kw 24lk to fearless 75 27lk😐😐",0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
384,Which is the most value for money variant of harrier ev,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
385,Thar ROXX had and it was so comfy when reclined. SUVs shud have. Not sure why it was missed in harrier ev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,What battery is used in harrier ev ?,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
387,Anyone from tamilnadu booking harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,"I think deliveries should be started as soon as possible otherwise there are speculations that xuv 7xo will be released on aug 15 by mahindra.. So, many will cancel harrier ev based on reviews..",0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
389,"took test drive of harrier QWD today. 
suspension is very good , car feels very sturdy and tightly put together. Power is too good even in eco mode, i think ECO mode is the only mode that you need. Handling is good, feels in control even with all this power. 

Didnt like AC vents on the pillars, they should have offered blower control for rear seats, thats a big miss in India. 
cabin is not airy when compared to XEV 9E. Boot space is also less in comparison to xev 9e, not just in litres, but visually its less efficiently managed in harrier.",0.05,0.0,0.15,0.15,0.15,0.2,0.15,0.0,0.0,0.15
390,Has anyone booked Harrier EV?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,As a perspective buyer I am looking forward to getting the test ride in a few weeks but I am curious what's it's like having a big car like harrier and drivijg in narrow lanes of india,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
392,"is that true, as other tata cars are usually serviced after 7500 kms, if its true then its good news for harrier EV",0.0,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727
393,But now everyone is talking about the harrier so having doubts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,"I liked windsor pro and booked as my budget as max 20
Now having second thoughts after the harrier",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
395,What's the expected real world range from 65kw harrier,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
396,Harrier?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,Thanks so we can expect the same in harrier too 👍,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0
398,"hi, any hearsay on safari EV launch in the next year ?",0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
399,"I expect 400+ range. 

Plz note nexon 45 with lightweight less pickup is almost equal to harrier with more power , torque at 65 kw. 

So range should be 400-450 kms. Below 500 
Keep ur expectations low. To be more happy",0.0,0.0,0.25,0.25,0.125,0.25,0.0,0.0,0.0,0.125
400,"yes they have told, but worry is xev9e is lighter by almost 150 kgs than harrier, and has a bigger battery , and less power , and yet gives only around 450 to 500 km in real world. So will harrier EV achieve more than that with more power, more weight, less battery?",0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.13636363636363635,0.18181818181818182,0.09090909090909091,0.045454545454545456,0.09090909090909091
401,"It’s Matt. And not black. 

ICE harrier on both these shades looks different",0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
402,"Grey looks great 

Esp the harrier . EV badging looks very promising",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
403,"Bhai log yeh Tata walon ko bol do jaldi delivery de de harrier car ka. Else we will end up in more confusions. 

Evitara also launching soon. 
Suzuki no doubt provides more peice of mind. And low maintainance.",0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
404,"Good then.... 

Once the car is delivered to the buyers , we can create a WhatsApp group exclusive for Harrier EV owners.. 

In any newly launched car there can be minor glitches and the same can be shared with the other owners and it will help in resolution...",0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857
405,Yes I have also booked... I thought this group is exclusively for Harrier EV members only...,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,"Anyone joined here after Harrier EV launch ? 
Wanted to buy Nexon , but now planning for Harrier? 

I am the only one ? Or anybody else is there ?",0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0
407,"Folks, need a suggestion, should we mandatorily go with tata providing 7.2kwh charger box and portable cable. Or can we buy it from outside later. If suppose we buy from outside and something happens to battery charging, will thr be a catch in life time warranty? Suggestions pls. If no wat is the suggested best wall charger cum portable cable suitable for harrier ev?",0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.4117647058823529,0.058823529411764705,0.0,0.0,0.058823529411764705
408,"I have been searching for expert car reviews but none on harrier, not sure why tata is not allowing",0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
409,https://www.team-bhp.com/forum/electric-cars/271592-tata-harrier-ev-caught-testing-interior-spied-edit-launched-rs-21-49-lakh-55.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,"No matter you buy 11 kw, 22kw or 40kw. Harrier will charge at 7kw only",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,"https://youtu.be/2COWqN9jfrY?feature=shared

Multiple such issues with XEV 9E
on the Contrast, people were worried about Harrier.ev. 

But it was all proved by Tata during Quad Day that vehicle is flawless. As per T-BHP there were more than 90 cars on track on Quad Day. All given for proper Hardcore Off-roading for full day, track action for full day. And not a single vehicle faced any issue.

This speaks a lot about the vehicle.",0.0,0.0,0.25,0.0,0.0,0.5,0.125,0.125,0.0,0.0
412,"Yes, I booked 9e 59 pack 2 in April. Cancelled it two days before. When I can buy harrier 75 fearless that too lesser than 9e. Harrier pricing was way good and the features provided.",0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
413,"That’s mostly depends on competitors, xev 9e 79kw available only on top variant, now its available in mid variant due to harrier",0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
414,Just test drive harrier ev this is a beast,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
415,"Is this Harrier?
Looks like Nexon.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,CAN ANYONE SHARE HARRIER/SAFARI 45000 kms Major service cost ? any parts replaced in this service ?,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.2
417,"Friends, 

Visited pratham malik Hyderabad for Tata Safari 
3rd service. Based on group discussions from past....
bought AMC gold for 114995/-  for coverage of 4 years 60K kms

Based on calculations I see it's worth.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
418,"Hi,

I own a Tata Safari Accomplished+ automatic 2024 model.

Yesterday I was crushing on highway, suddenly started seeing errors on my dashboard. Errors such as, TPMS malfunction, LKA malfunction, Hill assist malfunction, etc. I stopped my vehicle on the side and turned it off. After that when I tried to start the vehicle, it didn't start. Called RSA they tried jump starting it, but the vehicle turned off as soon as they removed the secondary battery support. Towed the vehicle to nearest service centre after 10 hour struggling on road. The battery in my car was replaced under warranty 2 weeks back. 

If anyone else faced this issue, please do let me know the solution.",0.045454545454545456,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.2727272727272727,0.13636363636363635,0.0,0.045454545454545456,0.09090909090909091
419,Hi everyone - My harrier is 2022 feb model and last got serviced in april. For the past few days i am feeling its lagging a lot in performance and pick up is low. Due to same i used liqui moly diesel additive as well. Please suggest if i need to visit sc or try something else.,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842
420,"I am not from Delhi but I installed 7D mats of brand Autotech for ₹7k for harrier, for safari assume 1-1.5k more",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,"Folks from Delhi NCR, need recommendations for best budget friendly floor mats in my Safari Accomplished plus",0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857
